('vfx-1', '2020-06-10T22:11:02Z', '2020-06-10T22:11:04Z', '2020-06-10T22:11:11Z', '2020-06-10T22:11:11Z', 9.0)
('vfx-2', '2020-06-10T22:11:41Z', '2020-06-10T22:11:44Z', '2020-06-10T22:11:50Z', '2020-06-10T22:11:50Z', 9.0)
('vfx-3', '2020-06-10T22:12:18Z', '2020-06-10T22:12:21Z', '2020-06-10T22:12:27Z', '2020-06-10T22:12:27Z', 9.0)
('color', '2020-06-10T22:13:02Z', '2020-06-10T22:13:04Z', '2020-06-10T22:13:10Z', '2020-06-10T22:13:10Z', 8.0)
('sound', '2020-06-10T22:13:39Z', '2020-06-10T22:13:41Z', '2020-06-10T22:13:47Z', '2020-06-10T22:13:47Z', 8.0)
('hdr', '2020-06-10T22:14:20Z', '2020-06-10T22:14:22Z', '2020-06-10T22:14:26Z', '2020-06-10T22:14:26Z', 6.0)
('owner', '2020-06-10T22:15:35Z', '2020-06-10T22:15:38Z', '2020-06-10T22:15:42Z', '2020-06-10T22:15:42Z', 7.0)
('vfx-1', '2020-06-10T22:15:39Z', '2020-06-10T22:15:41Z', '2020-06-10T22:15:45Z', '2020-06-10T22:15:45Z', 6.0)
('vfx-2', '2020-06-10T22:16:14Z', '2020-06-10T22:16:17Z', '2020-06-10T22:16:23Z', '2020-06-10T22:16:23Z', 9.0)
('vfx-3', '2020-06-10T22:16:52Z', '2020-06-10T22:16:54Z', '2020-06-10T22:17:00Z', '2020-06-10T22:17:00Z', 8.0)
('color', '2020-06-10T22:17:32Z', '2020-06-10T22:17:34Z', '2020-06-10T22:17:39Z', '2020-06-10T22:17:39Z', 7.0)
('sound', '2020-06-10T22:18:15Z', '2020-06-10T22:18:17Z', '2020-06-10T22:18:23Z', '2020-06-10T22:18:23Z', 8.0)
('hdr', '2020-06-10T22:18:59Z', '2020-06-10T22:19:01Z', '2020-06-10T22:19:05Z', '2020-06-10T22:19:05Z', 6.0)
('owner', '2020-06-10T22:20:18Z', '2020-06-10T22:20:21Z', '2020-06-10T22:20:26Z', '2020-06-10T22:20:26Z', 8.0)
