('owner', '2020-06-10T23:40:58Z', '2020-06-10T23:41:01Z', '2020-06-10T23:41:06Z', '2020-06-10T23:41:06Z', 8.0)
('vfx-1', '2020-06-10T23:41:02Z', '2020-06-10T23:41:04Z', '2020-06-10T23:41:10Z', '2020-06-10T23:41:10Z', 8.0)
('vfx-2', '2020-06-10T23:41:41Z', '2020-06-10T23:41:44Z', '2020-06-10T23:41:48Z', '2020-06-10T23:41:48Z', 7.0)
('vfx-3', '2020-06-10T23:42:21Z', '2020-06-10T23:42:24Z', '2020-06-10T23:42:27Z', '2020-06-10T23:42:27Z', 6.0)
('color', '2020-06-10T23:43:02Z', '2020-06-10T23:43:04Z', '2020-06-10T23:43:08Z', '2020-06-10T23:43:08Z', 6.0)
('sound', '2020-06-10T23:43:45Z', '2020-06-10T23:43:47Z', '2020-06-10T23:43:51Z', '2020-06-10T23:43:51Z', 6.0)
('hdr', '2020-06-10T23:44:21Z', '2020-06-10T23:44:23Z', '2020-06-10T23:44:28Z', '2020-06-10T23:44:28Z', 7.0)
('owner', '2020-06-10T23:45:38Z', '2020-06-10T23:45:41Z', '2020-06-10T23:45:46Z', '2020-06-10T23:45:46Z', 8.0)
('vfx-1', '2020-06-10T23:45:43Z', '2020-06-10T23:45:45Z', '2020-06-10T23:45:50Z', '2020-06-10T23:45:50Z', 7.0)
('vfx-2', '2020-06-10T23:46:21Z', '2020-06-10T23:46:24Z', '2020-06-10T23:46:27Z', '2020-06-10T23:46:27Z', 6.0)
('vfx-3', '2020-06-10T23:47:01Z', '2020-06-10T23:47:04Z', '2020-06-10T23:47:09Z', '2020-06-10T23:47:09Z', 8.0)
('color', '2020-06-10T23:47:41Z', '2020-06-10T23:47:44Z', '2020-06-10T23:47:48Z', '2020-06-10T23:47:48Z', 7.0)
('sound', '2020-06-10T23:48:25Z', '2020-06-10T23:48:27Z', '2020-06-10T23:48:33Z', '2020-06-10T23:48:33Z', 8.0)
